पालगी,पालगी,n,NN,m,sg,3,0
दुर्गति,दुर्गति,n,NN,f,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
होती,हो,v,VM,f,sg,any,ता
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
धूलीचन्द,धूलीचन्द,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
भईया,भईया,n,NN,m,sg,3,0
अपना,अपना,pn,PRP,m,sg,any,0
हिस्सा,हिस्सा,n,NN,m,sg,3,0
लेकर,ले,v,VM,any,any,any,कर
बेटी,बेटी,n,NNC,f,sg,3,0
दमाद,दमाद,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
देते,दे,v,VM,m,sg,2h,ता
तो,तो,avy,CC,-,-,-,-
किसी,कोई,pn,PRP,any,sg,3,0_को
को,को,psp,PSP,-,-,-,-
तकलीफ,तकलीफ,n,NN,f,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
होती,हो,v,VM,f,sg,any,ता
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अब,अब,pn,PRP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
यह,यह,pn,PRP,any,sg,3,0
कानूनन,कानूनन,adv,RB,-,-,-,-
अधिकार,अधिकार,n,NN,m,sg,3,0
हो,हो,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
पर,पर,avy,CC,-,-,-,-
भाई,भाई,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
हक,हक,n,NN,m,sg,3,0
हड़पकर,हडप,v,VM,any,any,any,कर
अच्छा,अच्छा,adj,JJ,m,sg,-,-
नहीं,नहीं,avy,NEG,-,-,-,-
किया,कर,v,VM,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
तभी,तभी,pn,PRP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
नरक,नरक,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
दुख,दुख,n,NN,m,sg,3,0
भोग,भोग,v,VM,m,sg,1,0_रह+या_है
रहा,रह,v,VAUX,m,sg,any,या
हूं,है,v,VAUX,any,sg,1,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
काश,काश,avy,INJ,-,-,-,-
बुढ़िया,बुढिया,n,NN,f,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
जिद,जिद,n,NN,f,sg,3,0_के_आगे
के,के,psp,PSP,-,-,-,-
आगे,आगे,nst,NST,m,sg,3,-
नहीं,नहीं,avy,NEG,-,-,-,-
झुकता,झुक,v,VM,m,sg,any,ता
तो,तो,avy,CC,-,-,-,-
ये,यह,pn,DEM,any,sg,3,-
दुर्दिन,दुर्दिन,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
देखना,देख,v,VM,m,sg,any,ना_पड+ता
पड़ता,पड,v,VAUX,m,sg,any,ता
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
धूलचन्द,धूलचन्द,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
भईया,भईया,n,NN,m,sg,3,0
तुमने,तू,pn,PRP,any,sg,2,ने
गरीब,गरीब,n,NN,m,sg,3,0
जानकर,जान,v,VM,any,any,any,कर
अधीरनरायन,अधीरनरायन,n,NNP,m,sg,3,0
भईया,भईया,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
हक,हक,n,NN,m,sg,3,0
खुली,खुल,v,VM,f,pl,any,या
आंखों,आंख,n,NN,f,pl,3,0_से
से,से,psp,PSP,-,-,-,-
लूटा,लूट,v,VM,m,sg,any,या_था
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
दूसरी,दूसरा,num,QO,f,sg,-,-
ओर,ओर,nst,NST,f,sg,3,-
देखो,देख,v,VM,any,sg,2,ओ
तुम्हारा,तुम,pn,PRP,m,sg,2,का
सौतेला,सौतेला,adj,JJ,m,sg,-,-
दमाद,दमाद,n,NN,m,sg,3,0
जिस,जो,pn,PRP,any,sg,3,0_पर
पर,पर,psp,PSP,-,-,-,-
अधिक,अधिक,avy,QF,-,-,-,-
विश्वास,विश्वास,n,NN,m,sg,3,0
था,था,v,VM,m,sg,any,था
कि,कि,avy,CC,-,-,-,-
तुम्हें,तुम,pn,PRP,any,sg,2,को
स्वर्ग,स्वर्ग,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
सुख,सुख,n,NN,m,sg,3,0
देगा,दे,v,VM,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वही,वह,pn,PRP,any,sg,3,0
तुम्हारा,तुम,pn,PRP,m,sg,2,का
अंगूठा,अंगूठा,n,NN,m,sg,3,0
काट,काट,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
चल,चल,adj,JJC,any,any,-,-
-,-,punc,SYM,-,-,-,-
अचल,अचल,adj,JJ,any,any,-,-
सम्पति,सम्पति,n,NN,f,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
मालिक,मालिक,n,NN,m,sg,3,0
बन,बन,v,VM,any,sg,any,0_बैठ+या
बैठा,बैठ,v,VAUX,m,sg,any,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
तुम,तुम,pn,PRP,any,sg,2,0
दीन,दीन,adj,JJ,any,any,-,-
-,-,punc,SYM,-,-,-,-
दरिद्र,दरिद्र,n,NN,m,sg,3,0_जैसा
जैसे,जैसा,psp,PSP,m,sg,-,-
भटक,भटक,v,VM,any,sg,2,0_रह+या_है+ओ
रहे,रह,v,VAUX,any,sg,any,या
हो,है,v,VAUX,any,sg,2,ओ
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भईया,भईया,n,NN,m,sg,3,0
पराया,पराया,adj,JJ,m,sg,-,-
खून,खून,n,NN,m,sg,3,0
सगे,सगा,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
मुकाबला,मुकाबला,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
कर,कर,v,VM,any,sg,any,0_सक+ता
सकता,सक,v,VAUX,m,sg,any,ता
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
समझ,समझ,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आ,आ,v,VM,m,sg,3,0_जा+या1_है
गया,जा,v,VAUX,m,sg,any,या1
है,है,v,VAUX,any,sg,3,है
धूलीचन्द,धूलीचन्द,n,NNP,m,sg,3,0
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
धूलीचन्द,धूलीचन्द,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
क्या,क्या,pn,WQ,-,-,-,-
करेगा,कर,v,VM,m,sg,any,गा
समझ,समझ,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
आकर,आ,v,VM,any,any,any,कर
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
जब,जब,pn,PRP,-,-,-,-
सहारा,सहारा,n,NN,m,sg,3,0
बनना,बन,v,VM,m,sg,any,ना_था
था,था,v,VAUX,m,sg,any,था
तब,तब,pn,PRP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
गरीब,गरीब,adj,JJ,any,any,-,-
सगे,सगा,adj,JJ,m,sg,-,-
भाई,भाई,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
मुसीबतों,मुसीबत,n,NN,f,pl,3,0_का
की,का,psp,PSP,f,sg,-,-
खाई,खाई,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
ढकेल,ढकेल,v,VM,any,sg,2,0_दे+या
दिये,दे,v,VAUX,m,sg,2,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अब,अब,pn,PRP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
तुम,तुम,pn,PRP,any,sg,2,0
खुद,खुद,pn,PRP,-,-,-,-
लाचार,लाचार,adj,JJ,any,any,-,-
हो,हो,v,VM,any,any,any,0
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
सहारे,सहारा,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
लाठी,लाठी,n,NN,f,sg,3,0
तुम्हारे,तुम,pn,PRP,m,sg,2,का
अपने,अपना,pn,PRP,m,any,any,0
दमाद,दमाद,n,NN,m,sg,3,0
प्रभु,प्रभु,n,NNP,m,sg,3,0
",",COMMA,punc,SYM,-,-,-,-
सी.,सी.,n,NNC,m,sg,3,0
आर.,आर.,n,NNC,m,sg,3,0
ओ.,ओ.,n,NNC,m,sg,3,0
तहसील,तहसील,n,NNC,f,sg,3,0
सदर,सदर,n,NN,m,sg,3,0_ने
ने,ने,psp,PSP,-,-,-,-
छीन,छीन,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
तुम्हें,तुम,pn,PRP,any,sg,2,को
लखपति,लखपति,n,NN,m,sg,3,0_से
से,से,psp,PSP,-,-,-,-
सड़कपति,सड़कपति,n,NN,m,sg,3,0
बना,बना,v,VM,m,sg,3,0_दे+या_है
दिया,दे,v,VAUX,m,sg,any,या
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
अंधे,अंधा,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
लाठी,लाठी,n,NN,f,sg,3,0
तो,तो,avy,RP,-,-,-,-
छिन,छिन,v,VM,f,sg,3,0_जा+या1_है
गयी,जा,v,VAUX,f,sg,any,या1
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
जीवन,जीवन,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
इस,यह,pn,DEM,any,sg,3,-
सांध्य,सांध्य,adj,NNC,any,any,-,-
काल,काल,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
खून,खून,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
रिश्ता,रिश्ता,n,NN,m,sg,3,0
ही,ही,avy,RP,-,-,-,-
मेरी,मैं,pn,PRP,f,sg,1,का
लाठी,लाठी,n,NN,f,sg,3,0
बनेगा,बन,v,VM,m,sg,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मुझे,मैं,pn,PRP,any,sg,1,को
यकीन,यकीन,n,NN,m,sg,3,0
है,है,v,VM,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
धूलीचन्द,धूलीचन्द,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
यकीन,यकीन,n,NN,m,sg,3,0
नहीं,नहीं,avy,NEG,-,-,-,-
टूटा,टूट,v,VM,m,sg,any,या_हो+ता
होता,हो,v,VAUX,m,sg,any,ता
तो,तो,avy,CC,-,-,-,-
तुम्हारी,तुम,pn,PRP,f,sg,2,का
लाठी,लाठी,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
बहुत,बहुत,avy,QF,-,-,-,-
जोर,जोर,n,NN,m,sg,3,0
होता,हो,v,VM,m,sg,any,ता
भईया,भईया,n,NN,m,sg,3,0
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
खैर,खैर,avy,INJ,-,-,-,-
देर,देर,n,NN,f,sg,3,0
तो,तो,avy,RP,-,-,-,-
बहुत,बहुत,avy,QF,-,-,-,-
हो,हो,v,VM,f,sg,3,0_जा+या1_है
गयी,जा,v,VAUX,f,sg,any,या1
है,है,v,VAUX,any,sg,3,है
पर,पर,avy,CC,-,-,-,-
मुझे,मैं,pn,PRP,any,sg,1,को
भी,भी,avy,RP,-,-,-,-
यकीन,यकीन,n,NN,m,sg,3,0
है,है,v,VM,any,sg,3,है
तुम्हारे,तुम,pn,PRP,m,sg,2,का
दोनों,दो,num,QC,any,pl,-,-
भतीजे,भतीजा,n,NN,m,pl,3,0
तुम्हारे,तुम,pn,PRP,m,sg,2,का
दुख,दुख,n,NN,m,sg,3,0_को
को,को,psp,PSP,-,-,-,-
समझेंगे,समझ,v,VM,m,pl,3,गा
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
आंखों,आंख,n,NN,f,pl,3,0_से
से,से,psp,PSP,-,-,-,-
तर,तर,adv,RB,-,-,-,-
-,-,punc,SYM,-,-,-,-
तर,तर,adv,RDP,-,-,-,-
आंसू,आँसू,n,NN,m,pl,3,0
टपक,टपक,v,VM,m,pl,any,0_रह+या_था
रहे,रह,v,VAUX,m,pl,any,या
थे,था,v,VAUX,m,pl,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
धूलीचन्द,धूलीचन्द,n,NNP,m,sg,3,0
समझाता,समझा,v,VM,m,sg,any,ता_जा_रह+या_था
जा,जा,v,VAUX,any,any,any,0
रहा,रह,v,VAUX,m,sg,any,या
था,था,v,VAUX,m,sg,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
इसी,यह,pn,DEM,any,sg,3,-
बीच,बीच,nst,NST,m,sg,3,-
श्रीबाबू,श्रीबाबू,n,NNP,m,sg,3,0
आ,आ,v,VM,any,sg,any,0_जा+या1
गया,जा,v,VAUX,m,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
बूढे,बूढा,adj,JJ,m,sg,-,-
ताऊश्री,ताऊ,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,pl,-,-
आंखों,आंख,n,NN,f,pl,3,0_में
में,में,psp,PSP,-,-,-,-
आंसू,आँसू,n,NN,m,pl,3,0
देखकर,देख,v,VM,any,any,any,कर
उनके,वह,pn,PRP,m,sg,3h,का
पैर,पैर,n,NN,m,sg,3,0_के_नीचे_से
के,के,psp,PSP,-,-,-,-
नीचे,नीचे,nst,NST,m,sg,3,-
से,से,psp,PSP,-,-,-,-
जैसे,जैसा,avy,RP,-,-,-,-
जमीन,जमीन,n,NN,f,sg,3,0
खिसक,खिसक,v,VM,any,sg,any,0_जा+या1
गयी,जा,v,VAUX,f,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
वह,वह,pn,PRP,any,sg,3,0
ताऊश्री,ताऊ,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,pl,-,-
आंसू,आँसू,n,NN,m,pl,3,0
पोंछते,पोंछ,v,VM,m,sg,3,ता_हो+या
हुए,हो,v,VAUX,m,sg,3,या
बोला,बोल,v,VM,m,sg,any,या
दादा,दादा,n,NN,m,sg,3,0
कौन,कौन,pn,WQ,-,-,-,-
सी,सा,avy,RP,f,sg,-,-
मुसीबत,मुसीबत,n,NN,f,sg,3,0
आ,आ,v,VM,any,sg,any,0_जा+या1
गयी,जा,v,VAUX,f,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
बेटा,बेटा,n,NN,m,sg,3,0
मुझ,मैं,pn,DEM,m,sg,1,-
अंधे,अंधा,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
लाठी,लाठी,n,NN,f,sg,3,0
टूट,टूट,v,VM,any,sg,any,0_जा+या1
गयी,जा,v,VAUX,f,sg,any,या1
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
श्रीबाबू,श्रीबाबू,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
दादा,दादा,n,NN,m,sg,3,0
तुम्हारी,तुम,pn,PRP,f,sg,2,का
लाठी,लाठी,n,NN,f,sg,3,0
कैसे,कैसे,pn,WQ,-,-,-,-
टूट,टूट,v,VM,f,sg,3,0_सक+ता_है
सकती,सक,v,VAUX,f,sg,any,ता
है,है,v,VAUX,any,sg,3,है
?,?,punc,SYM,-,-,-,-
?,?,punc,SYM,-,-,-,-
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
बेटा,बेटा,n,NN,m,sg,3,0
जिसके,जो,pn,PRP,any,sg,3,0_लिये
लिये,लिये,psp,PSP,-,-,-,-
तुम,तुम,pn,DEM,any,pl,2,-
लोगों,लोग,n,NN,m,pl,3,0_के_साथ
के,के,psp,PSP,-,-,-,-
साथ,साथ,nst,NST,m,sg,3,-
बेईमानी,बेईमानी,n,NN,f,sg,3,0
किया,कर,v,VM,m,sg,any,या
वही,वह,pn,PRP,any,sg,3,0
जीवन,जीवन,n,NN,m,sg,3,0_का
भर,भर,avy,RP,-,-,-,-
की,का,psp,PSP,f,sg,-,-
कमाई,कमाई,n,NN,f,sg,3,0
छीन,छीन,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
धकिया,धकिया,v,VM,any,sg,3,0_दे+या
दिये,दे,v,VAUX,m,sg,3,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
अब,अब,pn,PRP,-,-,-,-
तो,तो,avy,RP,-,-,-,-
मेरी,मैं,pn,PRP,f,sg,1,का
हालत,हालत,n,NN,f,sg,3,0
कुत्ते,कुत्ता,n,NNC,m,sg,3,0
-,-,punc,SYM,-,-,-,-
बिल्ली,बिल्ली,n,NN,f,sg,3,0_जैसा
जैसी,जैसा,psp,PSP,f,sg,-,-
हो,हो,v,VM,f,sg,any,0_जा+या1_है
गयी,जा,v,VAUX,f,sg,any,या1
है,है,v,VAUX,any,sg,any,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
रो,रो,v,VM,any,any,any,0_रो+कर
-,-,punc,SYM,-,-,-,-
रोकर,रो,v,VAUX,any,any,any,कर
भीखनरायन,भीखनरायन,n,NNP,m,sg,3,0
आपबीती,आपबीती,n,NN,f,sg,3,0
बताने,बता,v,VM,any,sg,3h,ना_लग+या
लगे,लग,v,VAUX,m,sg,3h,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
श्रीबाबू,श्रीबाबू,n,NNP,m,sg,3,0
-,-,punc,SYM,-,-,-,-
दादा,दादा,n,NN,m,sg,3,0
हम,हम,pn,PRP,any,pl,1,0
तुम्हारी,तुम,pn,PRP,f,sg,2,का
लाठी,लाठी,n,NN,f,sg,3,0
हैं,है,v,VM,any,pl,any,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
ऐसा,ऐसा,pn,PRP,m,sg,any,0
नहीं,नहीं,avy,NEG,-,-,-,-
है,है,v,VM,any,sg,3,है
कि,कि,avy,CC,-,-,-,-
जो,जो,pn,DEM,any,sg,3,-
बेईमानी,बेईमानी,n,NN,f,sg,3,0
तुमने,तुम,pn,PRP,any,sg,2,ने
बेटी,बेटी,n,NNC,f,sg,3,0
दमाद,दमाद,n,NN,m,sg,3,0_का
के,का,psp,PSP,m,sg,-,-
मोह,मोह,n,NN,m,sg,3,0_में
में,में,psp,PSP,-,-,-,-
पड़कर,पड,v,VM,any,any,any,कर
की,कर,v,VM,f,sg,any,या_है
है,है,v,VAUX,any,sg,any,है
NULL,NULL,pn,PRP,-,-,-,-
भूल,भूल,v,VM,m,pl,any,0_जा+या1_है
गये,जा,v,VAUX,m,pl,any,या1
हैं,है,v,VAUX,any,pl,any,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
याद,याद,n,NN,f,sg,3,0
है,है,v,VM,any,sg,any,है
दादा,दादा,n,NN,m,sg,3,0
हम,हम,pn,DEM,any,pl,1,-
दोनों,दो,num,QC,any,pl,-,-
भाई,भाई,n,NN,m,pl,3,0
पानी,पानी,n,NN,m,sg,3,0
पीकर,पी,v,VM,any,any,any,कर
स्कूल,स्कूल,n,NN,m,sg,3,0
जाते,जा,v,VM,m,pl,any,ता_था
थे,था,v,VAUX,m,pl,any,था
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
मेरे,मैं,pn,PRP,m,sg,1,का
मां,माँ,n,NNC,f,sg,3,0
-,-,punc,SYM,-,-,-,-
बाप,बाप,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
श्रम,श्रम,n,NN,m,sg,3,0
हमारी,हम,pn,PRP,f,pl,1,का
ताकत,ताकत,n,NN,f,sg,3,0
रहा,रह,v,VM,m,sg,3,या_है
है,है,v,VAUX,any,sg,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
उन्ही,वह,pn,PRP,any,pl,3,0_का
के,का,psp,PSP,m,sg,-,-
श्रम,श्रम,n,NN,m,sg,3,0_का
का,का,psp,PSP,m,sg,-,-
नतीजा,नतीजा,n,NN,m,sg,3,0
है,है,v,VM,any,sg,3,है
कि,कि,avy,CC,-,-,-,-
हम,हम,pn,DEM,m,pl,3,-
दोनों,दो,num,QC,any,pl,-,-
भाई,भाई,n,NN,m,pl,3,0
दो,दो,num,QC,any,any,-,-
जून,जून,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
रोटी,रोटी,n,NN,f,sg,3,0
इज्जत,इज्जत,n,NN,f,sg,3,0_से
से,से,psp,PSP,-,-,-,-
कमा,कमा,v,VM,any,any,any,0
खा,खा,v,VM,m,pl,3,0_रह+या_है
रहे,रह,v,VAUX,m,pl,any,या
हैं,है,v,VAUX,any,pl,3,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
हमारे,हम,pn,PRP,m,pl,1,का
बाप,बाप,n,NN,m,sg,3,0
जो,जो,pn,PRP,any,sg,3,0
झोपड़ी,झोपड़ी,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
दिन,दिन,n,NN,m,pl,3,0
काटा,काट,v,VM,m,sg,3h,या_कर+ता_था
करते,कर,v,VAUX,m,sg,3h,ता
थे,था,v,VAUX,m,sg,3h,था
देखो,देख,v,VM,any,sg,2,ओ
पक्की,पक्का,adj,JJ,f,sg,-,-
बैठक,बैठक,n,NN,f,sg,3,0_में
में,में,psp,PSP,-,-,-,-
बैठे,बैठ,v,VM,m,sg,3h,या_है
हैं,है,v,VAUX,any,sg,3h,है
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
तुम,तुम,pn,PRP,any,sg,2,0
हक,हक,n,NN,m,sg,3,0
छीन,छीन,v,VM,any,any,any,0_कर
कर,कर,v,VAUX,any,any,any,0
ससुराल,ससुराल,n,NN,f,sg,3,0
जा,जा,v,VM,any,any,any,0
बसे,बस,v,VM,any,sg,2,या
।,।,punc,SYM,-,-,-,-
।,।,punc,SYM,-,-,-,-
दादा,दादा,n,NN,m,sg,3,0
तुम,तुम,pn,PRP,any,sg,2,0
आज,आज,n,NN,m,sg,3,0
अपने,अपना,pn,PRP,m,any,any,0
हाल,हाल,n,NN,m,sg,3,0
और,और,avy,CC,-,-,-,-
हमारे,हम,pn,PRP,any,pl,1,का
बाप,बाप,n,NN,m,sg,3,0_का
की,का,psp,PSP,f,sg,-,-
तुलना,तुलना,n,NN,f,sg,3,0
तो,तो,avy,RP,-,-,-,-
